"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"2541","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","80403","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2542","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","79552","0000000134","Onde OFB","1","Ecoulement visible",1.768753208,48.46706924,2018-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2543","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","76350","0000000134","Onde OFB",NA,"Donnée manquante",1.768753208,48.46706924,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"2544","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","75262","0000000134","Onde OFB",NA,"Donnée manquante",1.768753208,48.46706924,2017-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"2545","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","74212","0000000134","Onde OFB","1","Ecoulement visible",1.768753208,48.46706924,2017-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"2546","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","73150","0000000134","Onde OFB",NA,"Donnée manquante",1.768753208,48.46706924,2017-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"2547","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","72154","0000000134","Onde OFB",NA,"Donnée manquante",1.768753208,48.46706924,2017-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"2548","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","67160","0000000134","Onde OFB",NA,"Donnée manquante",1.768753208,48.46706924,2015-07-21,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"2549","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","1165","0000000134","Onde OFB",NA,"Donnée manquante",1.768753208,48.46706924,2013-09-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"2550","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","1010","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2013-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"2551","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","920","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"2552","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","840","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2013-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"2553","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","708","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2013-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"2554","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","660","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2555","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","532","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2556","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","514","0000000134","Onde OFB","1f","Ecoulement visible faible",1.768753208,48.46706924,2012-09-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2557","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","464","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2558","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","385","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-08-09,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2559","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","309","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2560","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","268","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2561","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","254","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2562","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","220","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-06-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2563","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","125","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2564","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","91","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-05-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2565","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","89","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2566","H4068401","l'Aunay à Auneau","28","Eure-et-Loir","28015","AUNEAU","24","Centre-Val de Loire","03","Seine-Normandie","H4064000","L'Aunay","88","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.768753208,48.46706924,2012-04-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"2567","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","100800","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"2568","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","100251","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2025-06-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"2569","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","99707","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2025-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"2570","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98902","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2024-10-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2571","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98833","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2572","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98776","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2024-09-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2573","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98710","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2574","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98615","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2575","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98411","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2024-07-10,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2576","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98396","0000000134","Onde OFB","1","Ecoulement visible",1.729387811,48.435413201,2024-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2577","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98359","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2024-06-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2578","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98297","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2024-06-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2579","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","98192","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2024-05-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"2580","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97922","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2581","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97835","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2023-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2582","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97618","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2023-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2583","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97572","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2023-07-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2584","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97548","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2585","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97454","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2023-06-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2586","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97438","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2023-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2587","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97284","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2588","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","97075","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2023-03-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"2589","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96935","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2022-10-27,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2590","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96846","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2022-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2591","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96698","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2022-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2592","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96502","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2593","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96356","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2022-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2594","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96165","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2022-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2595","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","96089","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2022-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"2596","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","95894","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2021-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"2597","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","95839","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2021-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"2598","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","95708","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2021-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"2599","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","95595","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"2600","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","95462","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2021-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"2601","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","95191","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2020-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"2602","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","94996","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2020-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"2603","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","94774","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2020-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"2604","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","94687","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2020-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"2605","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","94456","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"2606","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","92251","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2019-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2607","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","91409","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2019-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2608","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","90456","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2609","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","89465","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2019-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2610","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","88365","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2019-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2611","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","88151","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2019-06-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2612","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","87350","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2019-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2613","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","86553","0000000134","Onde OFB",NA,"Donnée manquante",1.729387811,48.435413201,2019-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2019
"2614","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","83663","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2018-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2615","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","83002","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2616","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","83001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2018-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2617","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","80403","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2018-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2618","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","79552","0000000134","Onde OFB","1","Ecoulement visible",1.729387811,48.435413201,2018-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"2619","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","76350","0000000134","Onde OFB","1a","Ecoulement visible acceptable",1.729387811,48.435413201,2017-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"2620","H4068402","La Voise à Beville-le-Comte","28","Eure-et-Loir","28039","BEVILLE-LE-COMTE","24","Centre-Val de Loire","03","Seine-Normandie","H40-0400","La Voise","75262","0000000134","Onde OFB","1f","Ecoulement visible faible",1.729387811,48.435413201,2017-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
